Date,Open,High,Low,Close,Volume,Adj Close
2015-10-14,243.0,243.0,236.0,236.92,374300,236.92
2015-10-15,236.99,243.0,235.82,236.54,554000,236.54
2015-10-16,240.0,242.5,236.55,242.16,471400,242.16
2015-10-19,242.52,242.8,238.74,242.17,411200,242.17
2015-10-20,240.0,241.98,239.36,240.31,509700,240.31
2015-10-21,242.0,243.0,238.96,240.95,485500,240.95
2015-10-22,239.74,244.81,237.52,238.47,565400,238.47
2015-10-23,241.26,243.0,239.08,240.41,307500,240.41
2015-10-26,238.0,244.85,238.0,243.73,154300,243.73
2015-10-27,242.0,242.12,237.04,238.46,1077400,238.46
2015-10-28,236.1,240.1,228.93,238.99,612900,238.99
2015-10-29,238.06,238.06,229.43,232.65,326100,232.65
2015-10-30,234.3,237.5,228.94,229.39,827500,229.39
2015-11-02,229.39,229.39,229.39,229.39,0,229.39
2015-11-03,229.33,230.16,223.29,228.35,484800,228.35
2015-11-04,229.78,229.78,223.0,223.32,408700,223.32
2015-11-05,223.0,230.96,223.0,227.67,478100,227.67
2015-11-06,229.0,229.0,225.0,227.04,426600,227.04
2015-11-09,226.0,227.23,221.93,226.37,222600,226.37
2015-11-10,222.13,227.0,222.13,223.21,488500,223.21
2015-11-11,222.5,227.68,222.5,227.21,221800,227.21
2015-11-12,228.0,228.0,222.61,226.27,281400,226.27
2015-11-13,228.9,228.9,221.0,226.35,236900,226.35
2015-11-16,226.35,226.35,226.35,226.35,0,226.35
2015-11-17,227.6,228.64,222.0,224.35,256300,224.35
2015-11-18,224.41,225.34,216.4,217.09,404900,217.09
2015-11-19,219.67,227.4,219.18,226.17,376200,226.17
2015-11-20,227.2,230.18,223.0,229.57,389700,229.57
2015-11-23,230.0,234.3,229.57,234.25,186000,234.25
2015-11-24,234.0,234.3,231.01,233.98,165800,233.98
2015-11-25,233.78,233.78,228.9,229.19,340000,229.19
2015-11-26,229.02,233.2,226.5,231.15,81200,231.15
2015-11-27,227.44,232.39,226.5,228.33,222700,228.33
2015-11-30,232.82,232.82,216.0,219.19,1756300,219.19
2015-12-01,220.8,224.5,217.2,222.03,702600,222.03
2015-12-02,220.91,223.13,215.1,216.55,694900,216.55
2015-12-03,217.0,221.0,212.01,213.17,624400,213.17
2015-12-04,214.0,218.87,213.53,217.19,321900,217.19
2015-12-07,217.1,218.04,215.14,216.02,302900,216.02
2015-12-08,216.6,219.59,211.0,212.89,494400,212.89
2015-12-09,215.0,219.0,214.2,215.59,392200,215.59
2015-12-10,219.0,219.8,212.51,213.99,246200,213.99
2015-12-11,214.0,214.38,207.04,208.21,417600,208.21
2015-12-14,208.21,211.44,204.12,210.2,331700,210.2
2015-12-15,214.1,218.0,211.08,213.01,517000,213.01
2015-12-16,215.14,217.17,213.82,214.29,364500,214.29
2015-12-17,218.0,218.0,212.0,212.4,367400,212.4
2015-12-18,212.15,212.24,205.91,207.6,853400,207.6
2015-12-21,208.63,211.41,206.92,207.29,132600,207.29
2015-12-22,206.99,212.57,206.99,212.08,227200,212.08
2015-12-23,212.06,217.6,212.06,215.58,204800,215.58
2015-12-24,216.8,216.8,212.06,213.18,40600,213.18
2015-12-25,213.18,213.18,213.18,213.18,0,213.18
2015-12-28,212.15,214.45,210.03,211.4,86300,211.4
2015-12-29,212.45,214.64,211.01,212.14,149400,212.14
2015-12-30,212.88,214.5,203.82,206.78,219000,206.78
2015-12-31,206.8,211.2,206.8,210.11,62700,210.11
2016-01-01,210.11,210.11,210.11,210.11,0,210.11
2016-01-04,207.71,210.8,205.0,209.83,128200,209.83
2016-01-05,209.81,213.16,207.52,210.42,373100,210.42
2016-01-06,210.99,210.99,205.5,206.98,390500,206.98
2016-01-07,206.0,210.9,203.99,209.6,382600,209.6
2016-01-08,210.0,213.18,205.15,208.43,294100,208.43
2016-01-11,207.6,211.63,206.34,207.46,231600,207.46
2016-01-12,210.0,210.0,203.02,203.44,356700,203.44
2016-01-13,204.21,205.0,198.01,202.78,571200,202.78
2016-01-14,203.99,206.99,197.02,198.31,1176500,198.31
2016-01-15,197.0,197.99,193.54,195.05,428200,195.05
2016-01-18,194.89,198.75,190.92,194.09,212300,194.09
2016-01-19,195.5,202.98,195.45,198.13,652000,198.13
2016-01-20,196.0,198.91,195.0,197.85,1024400,197.85
